"initial_token","order_id","order_delivery_id","store_location_code","store_zip_code","transaction_date_pt","transaction_date_time_pt","transaction_amt","approval_code","stan"
"","7490315361032537","7490315360632690","25","11212","2022-05-16","2022-05-16 15:43:39","19.56","567181","211060"
"","7489683069333659","7489683069133884","75","11231","2022-05-16","2022-05-16 15:44:35","49.45","628666","211360"
"","7490056595931939","7490056595631175","27","10473","2022-05-16","2022-05-16 15:44:41","40.17","573016","208281"
"","7489996350930947","7489996350630660","27","10473","2022-05-16","2022-05-16 15:44:49","136.25","856847","208739"
"","7489945441132438","7489945440932389","18","10451","2022-05-16","2022-05-16 15:45:39","54.34","063335","231343"
"","7490242163335664","7490242163035447","49","11207","2022-05-16","2022-05-16 15:46:01","44.46","095426","209301"
"","7490231870731304","7490231870431624","40","10550","2022-05-16","2022-05-16 15:47:19","32.25","683088","212926"
"","7489955048233956","7489955047933312","18","10451","2022-05-16","2022-05-16 15:47:21","49.00","037048","209287"
"","7490076601033579","7490076590633004","42","10451","2022-05-16","2022-05-16 15:47:55","42.49","004106","216939"
"","7490351705134771","7490351704434875","40","10550","2022-05-16","2022-05-16 15:48:11","64.59","358099","213428"
"","7489468288035737","7489468287735046","75","11231","2022-05-16","2022-05-16 15:48:15","8.28","326206","213605"
"","7490295811035260","7490295810635063","22","11206","2022-05-16","2022-05-16 15:48:39","49.38","600746","214678"
"","7490234328030021","7490234327630865","49","11207","2022-05-16","2022-05-16 15:48:48","64.30","829500","211052"
"","7489950325434780","7489950325034685","18","10451","2022-05-16","2022-05-16 15:48:50","20.27","231233","210584"
"","7490282228235860","7490282227835661","25","11212","2022-05-16","2022-05-16 15:48:51","29.86","222824","214894"
"","7490221457535051","7490221457435818","41","11101","2022-05-16","2022-05-16 15:49:22","127.81","592778","212589"
"","7490243167530290","7490243167030141","78","11590","2022-05-16","2022-05-16 15:49:23","69.66","631833","211350"
"","7490135625830177","7490135625530965","18","10451","2022-05-16","2022-05-16 15:49:25","70.54","786959","211096"
"","7490313373531615","7490313373331978","11","11237","2022-05-16","2022-05-16 15:49:34","52.87","633017","211552"
"","7490058711335051","7490058711035721","25","11212","2022-05-16","2022-05-16 15:49:49","280.15","545225","215471"
"","7490337280331310","7490337280031681","41","11101","2022-05-16","2022-05-16 15:50:52","35.36","046137","214197"
"","7490200858630050","7490200858430877","40","10550","2022-05-16","2022-05-16 15:51:07","92.15","156466","215224"
"","7490050845534823","7490050845134779","30","10456","2022-05-16","2022-05-16 15:51:49","18.08","743683","226725"
"","7490223832235127","7490223831835897","72","10451","2022-05-16","2022-05-16 15:51:50","177.10","161375","222603"
"","7489664185432628","7489664184932412","43","06610","2022-05-16","2022-05-16 15:52:14","132.53","941830","228967"
"","7489613892234159","7489613891934877","46","07202","2022-05-16","2022-05-16 15:52:16","195.31","790698","217444"
"","7490296555031123","7490296554731470","30","10456","2022-05-16","2022-05-16 15:52:26","89.34","427935","227191"
"","7490327033231023","7490327032831388","13","11368","2022-05-16","2022-05-16 15:52:31","36.35","260522","229307"
"","7490070998233425","7490070997633847","42","10451","2022-05-16","2022-05-16 15:52:58","6.09","421083","225186"
"","7490140243631553","7490140243431825","40","10550","2022-05-16","2022-05-16 15:53:02","79.60","319717","216434"
"","7490381366630317","7490381366130246","42","10451","2022-05-16","2022-05-16 15:53:11","21.22","213911","225634"
"","7490030211330988","7490030210930724","42","10451","2022-05-16","2022-05-16 15:53:15","76.37","971872","225664"
"","7490202608533318","7490202608233830","49","11207","2022-05-16","2022-05-16 15:53:37","41.44","931686","214155"
"","7490194722233099","7490194722033606","25","11212","2022-05-16","2022-05-16 15:53:46","127.07","936064","218515"
"","7490271658332207","7490271657932338","13","11368","2022-05-16","2022-05-16 15:53:52","56.93","137282","231589"
"","7490017503233844","7490017502733236","25","11212","2022-05-16","2022-05-16 15:54:17","45.29","318117","219000"
"","7490247602032481","7490247601732597","30","10456","2022-05-16","2022-05-16 15:54:42","115.13","174976","228474"
"","7490266484634242","7490266483334303","72","10451","2022-05-16","2022-05-16 15:54:49","54.87","587431","227960"
"","7490174504631614","7490174504331905","41","11101","2022-05-16","2022-05-16 15:54:50","76.83","600510","218814"
"","7490078547830469","7490078547430230","42","10451","2022-05-16","2022-05-16 15:54:53","1.40","858136","228008"
"","7490307079330182","7490307079130070","22","11206","2022-05-16","2022-05-16 15:55:20","37.29","082917","219799"
"","7490058065131988","7490058064631225","25","11212","2022-05-16","2022-05-16 15:55:30","39.72","906783","220015"
"","7490273495130156","7490273494630027","72","10451","2022-05-16","2022-05-16 15:55:36","143.53","102979","229040"
"","7490366166131150","7490366165731537","27","10473","2022-05-16","2022-05-16 15:56:01","47.30","989270","217522"
"","7490194806435234","7490194805935988","25","11212","2022-05-16","2022-05-16 15:56:08","75.61","363174","220532"
"","7490321207533799","7490321207033382","41","11101","2022-05-16","2022-05-16 15:56:28","61.27","795496","220780"
"","7490078547830469","7490078547430230","42","10451","2022-05-16","2022-05-16 15:56:34","71.26","730111","230516"
"","7490055516831911","7490055516531146","78","11590","2022-05-16","2022-05-16 15:56:49","21.07","998547","216200"
"","7490290481535108","7490290481135911","18","10451","2022-05-16","2022-05-16 15:56:56","32.86","418210","217520"
"","7490244254835712","7490244254335495","13","11368","2022-05-16","2022-05-16 15:57:11","122.66","362461","212662"
"","7490228572135264","7490228571735037","75","11231","2022-05-16","2022-05-16 15:57:21","296.01","381847","218792"
"","7490279575531651","7490279575231988","22","11206","2022-05-16","2022-05-16 15:57:32","42.84","450367","221573"
"","7490135348434353","7490135348134347","25","11212","2022-05-16","2022-05-16 15:57:58","57.57","960006","221859"
"","7490143233433599","7490143233133076","48","11717","2022-05-16","2022-05-16 15:58:01","105.55","244811","227760"
"","7490133453134299","7490133452734293","25","11212","2022-05-16","2022-05-16 15:58:08","170.93","068573","222065"
"","7490338659632219","7490338659332383","75","11231","2022-05-16","2022-05-16 15:58:29","25.40","986800","219504"
"","7490059181835065","7490059181435735","30","10456","2022-05-16","2022-05-16 15:59:15","195.19","056549","231057"
"","7490170574433390","7490170574133885","22","11206","2022-05-16","2022-05-16 15:59:39","38.18","308428","223117"
"","7490222021534863","7490222021134895","30","10456","2022-05-16","2022-05-16 15:59:43","76.54","102814","231310"
"","7489736750430000","7489736749830577","42","10451","2022-05-16","2022-05-16 16:00:03","247.12","215606","311572"
"","7490386496232620","7490386495732803","42","10451","2022-05-16","2022-05-16 16:00:24","38.58","321203","311901"
"","7490269357530042","7490269356830909","25","11212","2022-05-16","2022-05-16 16:00:38","116.24","584806","324911"
"","7490248953032523","7490248952632639","47","07022","2022-05-16","2022-05-16 16:01:13","59.00","683187","325197"
"","7490160982032948","7490160981832013","22","11206","2022-05-16","2022-05-16 16:01:22","113.73","243777","325430"
"","7489887203631842","7489887203331964","47","07022","2022-05-16","2022-05-16 16:01:38","57.10","833672","325710"
"","7490332480831179","7490332480431547","27","10473","2022-05-16","2022-05-16 16:01:45","172.44","822977","322334"
"","7490309624535681","7490309624135491","41","11101","2022-05-16","2022-05-16 16:01:45","90.40","705769","327952"
"","7490386455331741","7490386455131134","75","11231","2022-05-16","2022-05-16 16:02:12","20.89","325346","321584"
"","7490430610432870","7490430610132074","75","11231","2022-05-16","2022-05-16 16:03:10","104.10","156173","322131"
"","7490408227430059","7490408227030004","40","10550","2022-05-16","2022-05-16 16:03:35","45.36","955420","322562"
"","7490457031132568","7490457030732785","11","11237","2022-05-16","2022-05-16 16:04:22","57.44","207949","321068"
"","7490373782034437","7490373781734556","42","10451","2022-05-16","2022-05-16 16:04:24","134.68","413652","317248"
"","7489966972334296","7489966971834212","49","11207","2022-05-16","2022-05-16 16:04:34","124.13","170145","321118"
"","7490334333933164","7490334333433754","30","10456","2022-05-16","2022-05-16 16:04:46","227.20","991259","310317"
"","7490458512832611","7490458512432828","25","11212","2022-05-16","2022-05-16 16:05:52","23.90","245688","328783"
"","7489954999334941","7489954999034851","43","06610","2022-05-16","2022-05-16 16:05:54","63.62","140702","327712"
"","7490417646830302","7490417646530253","40","10550","2022-05-16","2022-05-16 16:06:10","26.02","269670","325132"
"","7490109362932368","7490109362532400","41","11101","2022-05-16","2022-05-16 16:07:00","63.01","685011","310049"
"","7490473292333141","7490473292033812","13","11368","2022-05-16","2022-05-16 16:07:03","42.75","542956","329552"
"","7490242711333514","7490242711033059","72","10451","2022-05-16","2022-05-16 16:07:13","37.93","479004","320856"
"","7489974529332348","7489974528932319","49","11207","2022-05-16","2022-05-16 16:07:44","113.44","705717","323129"
"","7490292427233994","7490292426833561","25","11212","2022-05-16","2022-05-16 16:07:49","117.81","145649","330077"
"","7490155134631029","7490155134231311","22","11206","2022-05-16","2022-05-16 16:08:14","180.19","322329","330519"
"","7490313133132471","7490313132832623","41","11101","2022-05-16","2022-05-16 16:08:22","36.43","129293","311583"
"","7490254317632677","7490254317332799","78","11590","2022-05-16","2022-05-16 16:08:27","65.36","650048","324618"
"","7490352719131764","7490352718831144","25","11212","2022-05-16","2022-05-16 16:08:58","65.71","902380","331051"
"","7490485892632358","7490485892332588","11","11237","2022-05-16","2022-05-16 16:09:00","69.49","058094","324872"
"","7490032373330050","7490032373030790","42","10451","2022-05-16","2022-05-16 16:09:11","134.43","093196","324641"
"","7490119109034896","7490119108734887","49","11207","2022-05-16","2022-05-16 16:09:20","47.49","475378","325123"
"","7490204338334341","7490204337934365","76","11362","2022-05-16","2022-05-16 16:09:57","80.31","295815","317463"
"","7490036840031310","7490036839531532","27","10473","2022-05-16","2022-05-16 16:10:09","84.61","716517","330038"
"","7490163200830947","7490163200630749","22","11206","2022-05-16","2022-05-16 16:10:22","101.87","024578","332342"
"","7490341889435589","7490341888935415","22","11206","2022-05-16","2022-05-16 16:10:34","85.04","035007","308258"
"","7490090379131989","7490090378731240","41","11101","2022-05-16","2022-05-16 16:10:51","55.21","390800","314402"
"","7490101163934359","7490101163634344","49","11207","2022-05-16","2022-05-16 16:11:30","40.06","034982","326456"
"","7490134132535380","7490134132135094","27","10473","2022-05-16","2022-05-16 16:11:32","38.15","108799","331096"
"","7490118497431885","7490118497031148","41","11101","2022-05-16","2022-05-16 16:11:35","128.36","314648","315169"
"","7490478101233266","7490478100933939","43","06610","2022-05-16","2022-05-16 16:11:55","15.06","914206","313669"
"","7489775203032137","7489775202632990","27","10473","2022-05-16","2022-05-16 16:12:03","137.42","395349","331565"
"","7490341889435589","7490341888935415","22","11206","2022-05-16","2022-05-16 16:12:07","31.39","934862","309586"
"","7490313523030389","7490313522730285","30","10456","2022-05-16","2022-05-16 16:12:17","47.85","937912","314149"
"","7490427602332777","7490427601932980","22","11206","2022-05-16","2022-05-16 16:12:33","36.69","799767","310037"
"","7490275805634519","7490275804934582","22","11206","2022-05-16","2022-05-16 16:12:42","123.43","364376","310074"
"","7489853334131756","7489853333931849","27","10473","2022-05-16","2022-05-16 16:13:25","25.36","946642","308787"
"","7490286322030566","7490286321830444","22","11206","2022-05-16","2022-05-16 16:13:50","50.12","914907","310854"
"","7490357102035993","7490357101735824","30","10456","2022-05-16","2022-05-16 16:14:01","220.22","201408","314973"
"","7490454113731691","7490454113331119","41","11101","2022-05-16","2022-05-16 16:14:02","101.00","273479","317977"
"","7490291512735146","7490291512435949","49","11207","2022-05-16","2022-05-16 16:15:15","205.08","125450","328523"
"","7490047862832534","7490047862432537","40","10550","2022-05-16","2022-05-16 16:15:26","107.03","705243","330257"
"","7490285175433769","7490285175133333","46","07202","2022-05-16","2022-05-16 16:15:31","120.75","805621","312106"
"","7490329898533045","7490329898133634","50","07047","2022-05-16","2022-05-16 16:16:20","122.92","605076","320578"
"","7483558438834799","7483558438534991","75","11231","2022-05-16","2022-05-16 16:16:48","785.68","631346","330846"
"","7490397048332921","7490397048132108","22","11206","2022-05-16","2022-05-16 16:16:49","149.72","215132","313098"
"","7490049772034788","7490049771734744","18","10451","2022-05-16","2022-05-16 16:16:52","183.77","000141","312397"
"","7490378696832392","7490378696432570","46","07202","2022-05-16","2022-05-16 16:17:00","37.52","161148","313153"
"","7490375141232306","7490375100932484","11","11237","2022-05-16","2022-05-16 16:17:14","120.70","422840","329765"
"","7490319846831797","7490319846331161","49","11207","2022-05-16","2022-05-16 16:17:19","30.80","659778","329776"
"","7490448956134567","7490448955734725","27","10473","2022-05-16","2022-05-16 16:17:21","11.59","899096","311813"
"","7490448956134567","7490448955734725","27","10473","2022-05-16","2022-05-16 16:17:35","1.40","394618","311892"
"","7490323588734944","7490323587934035","50","07047","2022-05-16","2022-05-16 16:17:51","19.45","131124","322312"
"","7490378696832392","7490378696432570","46","07202","2022-05-16","2022-05-16 16:17:57","4.00","765098","313909"
"","7490326159931993","7490326159531359","49","11207","2022-05-16","2022-05-16 16:17:58","42.58","123135","330245"
"","7490541328230658","7490541327830668","25","11212","2022-05-16","2022-05-16 16:18:05","24.00","475395","314112"
"","7490358668430676","7490358668130592","11","11237","2022-05-16","2022-05-16 16:18:05","27.63","362595","330273"
"","7490472363134229","7490472362834400","41","11101","2022-05-16","2022-05-16 16:18:21","14.75","317927","322849"
"","7490240207235614","7490240206935396","46","07202","2022-05-16","2022-05-16 16:18:21","76.90","145336","314161"
"","7490504270835044","7490504270535941","11","11237","2022-05-16","2022-05-16 16:18:26","43.13","010000","330520"
"","7490408366234395","7490408365834534","25","11212","2022-05-16","2022-05-16 16:18:55","199.74","571417","314659"
"","7489833118631109","7489833118331185","18","10451","2022-05-16","2022-05-16 16:19:02","86.96","003554","314193"
"","7490337107634357","7490337107334457","13","11368","2022-05-16","2022-05-16 16:19:05","84.88","489826","325943"
"","7490516610532188","7490516610132432","11","11237","2022-05-16","2022-05-16 16:19:11","6.00","332352","331029"
"","7490413781932393","7490413781632587","76","11362","2022-05-16","2022-05-16 16:19:23","123.28","661107","328741"
"","7490367539831192","7490367539631580","41","11101","2022-05-16","2022-05-16 16:20:11","110.80","352665","325957"
"","7490025856731963","7490025856431174","30","10456","2022-05-16","2022-05-16 16:20:18","192.11","293279","318281"
"","7490530325832548","7490530325532796","11","11237","2022-05-16","2022-05-16 16:20:31","44.47","801252","332053"
"","7490401454533100","7490401454233717","11","11237","2022-05-16","2022-05-16 16:20:50","65.70","738123","332120"
"","7490248819931795","7490248819531122","72","10451","2022-05-16","2022-05-16 16:21:12","68.21","970036","317215"
"","7490459981631855","7490459981231287","25","11212","2022-05-16","2022-05-16 16:21:35","48.76","840152","316507"
"","7490267660332089","7490267660132218","22","11206","2022-05-16","2022-05-16 16:21:37","311.76","214735","316510"
"","7490507957435150","7490507957135050","75","11231","2022-05-16","2022-05-16 16:22:00","104.47","744551","310096"
"","7490367831032082","7490367830732258","27","10473","2022-05-16","2022-05-16 16:22:09","117.91","289271","315464"
"","7490406675931277","7490406675531688","11","11237","2022-05-16","2022-05-16 16:22:21","147.62","584255","309026"
"","7490497631033766","7490497630733442","78","11590","2022-05-16","2022-05-16 16:23:00","46.22","111116","309333"
"","7490371515331293","7490371515031682","41","11101","2022-05-16","2022-05-16 16:23:22","80.85","967257","329518"
"","7490345408533477","7490345408233072","27","10473","2022-05-16","2022-05-16 16:23:37","45.77","649382","316702"
"","7490560205130167","7490560204930193","27","10473","2022-05-16","2022-05-16 16:23:41","29.78","867101","316720"
"","7490259218130750","7490259217830614","11","11237","2022-05-16","2022-05-16 16:23:48","150.32","738126","309843"
"","7490200560933253","7490200560633764","48","11717","2022-05-16","2022-05-16 16:24:14","67.81","697854","310323"
"","7490432191032901","7490432190832107","25","11212","2022-05-16","2022-05-16 16:24:23","132.23","549861","318511"
"","7490516456135368","7490516455635272","75","11231","2022-05-16","2022-05-16 16:24:52","23.23","381970","311610"
"","7490384221732550","7490384221032732","47","07022","2022-05-16","2022-05-16 16:24:57","33.86","191286","325969"
"","7490411974733415","7490411974433042","25","11212","2022-05-16","2022-05-16 16:25:12","73.93","924007","319033"
"","7490410529432302","7490410529132495","50","07047","2022-05-16","2022-05-16 16:25:20","121.21","549967","331599"
"","7490503427031039","7490503426731487","22","11206","2022-05-16","2022-05-16 16:25:27","78.21","489075","319272"
"","7490236808234326","7490236807934370","72","10451","2022-05-16","2022-05-16 16:25:46","86.28","292740","324385"
"","7490369684334314","7490369684034430","41","11101","2022-05-16","2022-05-16 16:25:53","45.72","257805","332379"
"","7490409561533343","7490409561233967","48","11717","2022-05-16","2022-05-16 16:26:05","61.09","122180","312580"
"","7490483334533404","7490483334233077","41","11101","2022-05-16","2022-05-16 16:26:40","96.38","850970","309254"
"","7490158591131144","7490158590831427","72","10451","2022-05-16","2022-05-16 16:26:45","35.07","456003","325709"
"","7490409421932266","7490409421532458","25","11212","2022-05-16","2022-05-16 16:26:52","51.63","702028","320296"
"","7490245227932407","7490245227532523","27","10473","2022-05-16","2022-05-16 16:27:20","109.93","628577","319567"
"","7490352473135882","7490352472635710","22","11206","2022-05-16","2022-05-16 16:27:36","124.77","282268","320815"
"","7490417403031624","7490417402831038","76","11362","2022-05-16","2022-05-16 16:28:06","129.52","385078","314889"
"","7490435200330788","7490435200030750","30","10456","2022-05-16","2022-05-16 16:28:07","46.86","327129","322141"
"","7490597815934644","7490597815634880","14","07093","2022-05-16","2022-05-16 16:28:36","38.38","175816","320548"
"","7490429905230645","7490429904930606","11","11237","2022-05-16","2022-05-16 16:28:36","143.94","272862","312835"
"","7490439562734300","7490439562434452","76","11362","2022-05-16","2022-05-16 16:29:30","51.58","751626","316247"
"","7490525978034752","7490525977734952","25","11212","2022-05-16","2022-05-16 16:29:43","38.87","794354","322347"
"","7490535751935891","7490535751635804","75","11231","2022-05-16","2022-05-16 16:30:25","39.23","457480","314897"
"","7490221123835037","7490221123535804","40","10550","2022-05-16","2022-05-16 16:31:14","64.76","134274","315222"
"","7490537878735933","7490537878435846","25","11212","2022-05-16","2022-05-16 16:31:19","44.84","124810","324637"
"","7490131873135325","7490131872535038","27","10473","2022-05-16","2022-05-16 16:31:28","69.81","109371","322849"
"","7490311986334577","7490311986134660","30","10456","2022-05-16","2022-05-16 16:31:29","125.88","474731","325133"
"","7490153089632686","7490153089432744","40","10550","2022-05-16","2022-05-16 16:32:48","68.13","350574","316198"
"","7490148916132569","7490148915832625","14","07093","2022-05-16","2022-05-16 16:32:53","96.98","232058","324931"
"","7490386775330477","7490386775030410","49","11207","2022-05-16","2022-05-16 16:33:09","31.16","687760","315455"
"","7490565657033592","7490565656733301","25","11212","2022-05-16","2022-05-16 16:34:51","44.56","064704","327000"
"","","","75","11231","2022-05-16","2022-05-16 16:35:01","22.56","831120","317505"
"","7490435516531153","7490435516331577","48","11717","2022-05-16","2022-05-16 16:35:07","53.92","926845","322118"
"","7490603998732503","7490603998332777","25","11212","2022-05-16","2022-05-16 16:35:22","14.49","422266","327471"
"","7490378463435605","7490378463135444","49","11207","2022-05-16","2022-05-16 16:35:40","47.35","877119","316997"
"","7490572458932689","7490572458732952","41","11101","2022-05-16","2022-05-16 16:36:04","133.65","445183","318988"
"","7490140855932310","7490140855632360","42","10451","2022-05-16","2022-05-16 16:36:28","249.15","792443","314186"
"","7490405991232172","7490405990932362","41","11101","2022-05-16","2022-05-16 16:36:47","79.50","820295","319572"
"","","","36","06606","2022-05-16","2022-05-16 16:37:04","112.09","771119","317775"
"","7490585862234343","7490585862034575","76","11362","2022-05-16","2022-05-16 16:37:31","30.50","653945","325684"
"","7490513084935279","7490513084635179","27","10473","2022-05-16","2022-05-16 16:37:40","151.22","963692","328506"
"","7490604048434791","7490604048034030","22","11206","2022-05-16","2022-05-16 16:38:12","81.18","484739","329297"
"","7490600183435589","7490600183035541","42","10451","2022-05-16","2022-05-16 16:38:35","65.57","599891","316975"
"","7490607960731949","7490607960531462","49","11207","2022-05-16","2022-05-16 16:38:53","38.90","815744","318802"
"","7490452343133551","7490452342633205","11","11237","2022-05-16","2022-05-16 16:39:26","71.07","079344","319232"
"","7490488859433541","7490488859033215","11","11237","2022-05-16","2022-05-16 16:39:41","207.85","404540","319283"
"","7490462850332730","7490462850032948","25","11212","2022-05-16","2022-05-16 16:39:58","26.84","417643","330561"
"","7490551723535328","7490551723135248","36","06606","2022-05-16","2022-05-16 16:40:10","118.33","948213","319558"
"","7490613929435956","7490613929035913","40","10550","2022-05-16","2022-05-16 16:40:13","40.07","004083","320312"
"","7490550011232099","7490550010932358","76","11362","2022-05-16","2022-05-16 16:40:37","51.42","122823","328976"
"","7490594076532237","7490594076232507","11","11237","2022-05-16","2022-05-16 16:40:41","64.51","616995","320021"
"","7490580105131231","7490580104931729","18","10451","2022-05-16","2022-05-16 16:41:10","39.55","911876","329496"
"","7490665326732115","7490665326332413","22","11206","2022-05-16","2022-05-16 16:41:13","39.97","816534","331314"
"","7490449658330183","7490449658230153","22","11206","2022-05-16","2022-05-16 16:41:23","32.82","238049","331355"
"","7490364828535207","7490364828235040","72","10451","2022-05-16","2022-05-16 16:41:29","236.49","409976","320546"
"","7490647031430557","7490647031130630","11","11237","2022-05-16","2022-05-16 16:41:46","58.02","372045","320590"
"","7490427286231925","7490427286131344","48","11717","2022-05-16","2022-05-16 16:41:47","105.92","649770","330050"
"","7490594048531576","7490594048231079","11","11237","2022-05-16","2022-05-16 16:42:07","95.56","001072","320815"
"","7490190281633971","7490190281333476","41","11101","2022-05-16","2022-05-16 16:43:09","184.58","503360","327245"
"","7490391354631875","7490391354131272","48","11717","2022-05-16","2022-05-16 16:43:46","192.37","916219","332375"
"","7490531422435778","7490531422135688","30","10456","2022-05-16","2022-05-16 16:43:55","24.86","024366","331310"
"","7490577858130613","7490577857830650","78","11590","2022-05-16","2022-05-16 16:44:20","44.60","679678","322060"
"","7490270934334376","7490270934034438","47","07022","2022-05-16","2022-05-16 16:44:28","22.31","164142","321055"
"","7490693824833986","7490693824533757","11","11237","2022-05-16","2022-05-16 16:44:39","33.86","064720","322124"
"","7490660016134182","7490660015834445","25","11212","2022-05-16","2022-05-16 16:44:42","55.52","551017","310065"
"","7490272610334426","7490272610034488","41","11101","2022-05-16","2022-05-16 16:45:15","96.78","337928","329536"
"","7490655670335080","7490655670035054","11","11237","2022-05-16","2022-05-16 16:45:53","102.48","922690","322860"
"","7489905016035313","7489905015535905","43","06610","2022-05-16","2022-05-16 16:46:27","325.57","992063","320284"
"","7490586842431385","7490586842031886","27","10473","2022-05-16","2022-05-16 16:46:37","47.27","698622","311114"
"","7490418938931668","7490418938531084","30","10456","2022-05-16","2022-05-16 16:46:59","20.98","893433","309032"
"","7490100929134354","7490100928834338","46","07202","2022-05-16","2022-05-16 16:47:00","200.77","396533","311619"
"","7490042020333573","7490042019933979","47","07022","2022-05-16","2022-05-16 16:47:18","93.36","283421","324689"
"","7490358226934949","7490358226534060","46","07202","2022-05-16","2022-05-16 16:48:50","136.11","313057","312875"
"","7490324885330735","7490324885030636","47","07022","2022-05-16","2022-05-16 16:48:53","163.56","423777","326212"
"","7490690913032736","7490690912732040","76","11362","2022-05-16","2022-05-16 16:49:35","67.41","119866","314388"
"","7490495454732633","7490495454432868","42","10451","2022-05-16","2022-05-16 16:49:40","44.88","612350","332329"
"","7490655727033967","7490655726633723","27","10473","2022-05-16","2022-05-16 16:49:53","42.09","310508","313419"
"","7490441980833283","7490441980533927","30","10456","2022-05-16","2022-05-16 16:50:14","105.73","098685","310562"
"","7490721493230522","7490721492930630","46","07202","2022-05-16","2022-05-16 16:50:34","15.57","253520","314129"
"","7490510511832017","7490510511332256","72","10451","2022-05-16","2022-05-16 16:50:46","55.86","759755","309765"
"","7490464326935925","7490464326635806","75","11231","2022-05-16","2022-05-16 16:50:48","39.91","032703","326925"
"","7490621620330858","7490621620030924","75","11231","2022-05-16","2022-05-16 16:51:04","37.27","336976","326988"
"","7490447979533432","7490447979333081","72","10451","2022-05-16","2022-05-16 16:51:14","185.86","114719","310329"
"","7490521318730175","7490521318430179","40","10550","2022-05-16","2022-05-16 16:51:50","97.74","242068","327478"
"","7490575698632752","7490575698232016","41","11101","2022-05-16","2022-05-16 16:52:26","54.07","699141","313170"
"","7489253330433888","7489253330133840","75","11231","2022-05-16","2022-05-16 16:52:36","91.93","853203","327948"
"","7490666396630046","7490666384030134","27","10473","2022-05-16","2022-05-16 16:52:40","68.25","058833","315439"
"","7490659125630854","7490659124930937","75","11231","2022-05-16","2022-05-16 16:52:47","91.77","295916","327978"
"","7490714359330344","7490714358930447","30","10456","2022-05-16","2022-05-16 16:52:48","53.98","689848","311842"
"","7490700731534212","7490700731134487","42","10451","2022-05-16","2022-05-16 16:52:51","19.74","604494","312351"
"","7490181299333713","7490181299133213","30","10456","2022-05-16","2022-05-16 16:52:58","111.71","371549","311873"
"","7490550038033185","7490550037733888","41","11101","2022-05-16","2022-05-16 16:53:13","34.39","394490","314140"
"","7490531627232586","7490531626832834","50","07047","2022-05-16","2022-05-16 16:54:24","39.05","310215","315401"
"","7490515323432141","7490515307432381","41","11101","2022-05-16","2022-05-16 16:55:44","86.96","308788","316729"
"","7490678103633539","7490678103333303","41","11101","2022-05-16","2022-05-16 16:55:47","109.03","530902","316930"
"","7490606612135764","7490606611835719","49","11207","2022-05-16","2022-05-16 16:55:55","77.27","646947","329797"
"","7490658180533031","7490658180233787","27","10473","2022-05-16","2022-05-16 16:56:24","85.39","672485","318231"
"","7490477205630930","7490477205230913","40","10550","2022-05-16","2022-05-16 16:56:25","117.78","195880","329797"
"","7490511471830883","7490511471530884","41","11101","2022-05-16","2022-05-16 16:57:03","170.68","811190","318230"
"","7490623692834251","7490623692534494","47","07022","2022-05-16","2022-05-16 16:57:05","102.29","256819","309791"
"","7490691267133905","7490691266833674","41","11101","2022-05-16","2022-05-16 16:57:18","29.53","907583","318489"
"","7490377710833432","7490377710433042","18","10451","2022-05-16","2022-05-16 16:57:24","410.04","058954","322565"
"","7490554358433309","7490554358233014","27","10473","2022-05-16","2022-05-16 16:57:39","115.24","011189","319059"
"","7490511237832035","7490511237632274","40","10550","2022-05-16","2022-05-16 16:57:40","19.40","134972","330522"
"","7490757537833560","7490757537533366","11","11237","2022-05-16","2022-05-16 16:57:47","42.89","678277","331012"
"","7490611059134932","7490611058834171","22","11206","2022-05-16","2022-05-16 16:58:01","44.44","667527","319252"
"","7490667047835401","7490667047535383","40","10550","2022-05-16","2022-05-16 16:58:14","69.60","098628","330796"
"","7490791226335546","7490791226135578","41","11101","2022-05-16","2022-05-16 16:58:45","54.43","401502","319828"
"","7490697549631318","7490697549331866","41","11101","2022-05-16","2022-05-16 16:59:00","65.99","843513","320090"
"","7490575507134089","7490575506734318","42","10451","2022-05-16","2022-05-16 16:59:42","70.19","133439","320514"
"","7490640711130382","7490640710630452","25","11212","2022-05-16","2022-05-16 17:00:18","21.04","734662","20840"
"","7490592169031529","7490592168831031","75","11231","2022-05-16","2022-05-16 17:01:03","64.00","989090","8266"
"","7490147663130515","7490147662730307","36","06606","2022-05-16","2022-05-16 17:01:10","83.02","283541","9037"
"","7490709446035500","7490709445735503","13","11368","2022-05-16","2022-05-16 17:01:15","67.75","821571","18527"
"","7490685830235874","7490685829935868","22","11206","2022-05-16","2022-05-16 17:01:52","69.54","752011","22055"
"","7490588898633246","7490588898133969","13","11368","2022-05-16","2022-05-16 17:01:56","92.50","817662","19521"
"","7490824714131500","7490824713831096","75","11231","2022-05-16","2022-05-16 17:02:10","18.92","131369","9056"
"","7490607920030489","7490607919530546","22","11206","2022-05-16","2022-05-16 17:02:24","72.84","354688","22346"
"","7490432414734097","7490432414334245","42","10451","2022-05-16","2022-05-16 17:02:36","277.32","776587","24957"
"","7490797772235690","7490797771935725","76","11362","2022-05-16","2022-05-16 17:02:48","33.56","427050","28989"
"","7490817381135163","7490817380835208","41","11101","2022-05-16","2022-05-16 17:03:05","20.52","719072","25402"
"","7490592087033318","7490592086533043","13","11368","2022-05-16","2022-05-16 17:03:13","10.99","481871","21291"
